Data,RMD_A401,RMD_A403,RMD_A415,RMDM,RMDM_Norm
2013-02-04,6.8,10.7,5.6,10.7,0.401673640167364
2013-02-05,7.5,11.4,6.4,11.4,0.4309623430962344
2013-02-06,13.5,13.4,8.6,13.5,0.5188284518828452
2013-02-07,8.9,14.5,8.0,14.5,0.5606694560669456
2013-02-08,10.2,14.0,10.7,14.0,0.5397489539748954
2013-02-09,8.4,11.1,6.3,11.1,0.4184100418410042
2013-02-10,9.4,9.4,8.4,9.4,0.34728033472803355
2013-02-11,11.6,11.1,7.2,11.6,0.43933054393305443
2013-02-12,7.2,10.7,7.2,10.7,0.401673640167364
2013-02-13,6.0,10.8,6.2,10.8,0.4058577405857741
2013-02-14,8.1,10.9,7.2,10.9,0.41004184100418417
2013-02-15,7.8,10.0,6.2,10.0,0.37238493723849375
2013-02-16,9.9,10.3,7.9,10.3,0.3849372384937239
2013-02-17,7.7,11.0,6.9,11.0,0.41422594142259417
2013-02-18,5.9,10.3,7.2,10.3,0.3849372384937239
2013-02-19,7.5,16.6,7.6,16.6,0.6485355648535567
2013-02-20,7.5,14.3,6.8,14.3,0.5523012552301256
2013-02-21,11.2,10.8,7.7,11.2,0.4225941422594142
2013-02-22,6.1,14.0,8.7,14.0,0.5397489539748954
2013-02-23,11.1,15.0,7.5,15.0,0.5815899581589958
2013-02-24,10.5,16.8,7.3,16.8,0.6569037656903767
2013-02-25,11.7,14.2,6.8,14.2,0.5481171548117154
2013-02-26,6.8,12.1,15.3,15.3,0.594142259414226
2013-02-27,7.3,12.3,8.6,12.3,0.46861924686192474
2013-02-28,6.6,12.3,8.2,12.3,0.46861924686192474
2013-03-01,8.6,11.3,9.3,11.3,0.4267782426778243
2013-03-02,8.1,10.8,9.0,10.8,0.4058577405857741
2013-03-03,8.6,9.0,9.5,9.5,0.35146443514644354
2013-03-04,8.3,9.8,8.6,9.8,0.3640167364016737
2013-03-05,7.4,11.1,6.6,11.1,0.4184100418410042
2013-03-06,7.7,12.3,7.7,12.3,0.46861924686192474
2013-03-07,8.4,12.3,7.8,12.3,0.46861924686192474
2013-03-08,8.6,9.5,8.6,9.5,0.35146443514644354
2013-03-09,8.4,10.2,8.5,10.2,0.3807531380753138
2013-03-10,6.3,11.4,7.8,11.4,0.4309623430962344
2013-03-11,11.5,12.9,10.8,12.9,0.49372384937238506
2013-03-12,10.3,13.3,10.8,13.3,0.5104602510460252
2013-03-13,9.4,11.9,8.9,11.9,0.4518828451882846
2013-03-14,9.5,10.9,15.9,15.9,0.6192468619246863
2013-03-15,7.1,10.5,7.0,10.5,0.39330543933054396
2013-03-16,6.3,17.1,6.5,17.1,0.6694560669456069
2013-03-17,9.0,7.4,6.9,9.0,0.33054393305439334
2013-03-18,7.3,9.5,7.2,9.5,0.35146443514644354
2013-03-19,12.4,10.8,9.7,12.4,0.47280334728033485
2013-03-20,10.9,8.4,6.7,10.9,0.41004184100418417
2013-03-21,10.3,9.4,10.4,10.4,0.38912133891213396
2013-03-22,8.7,9.1,8.0,9.1,0.3347280334728034
2013-03-23,10.1,10.2,5.7,10.2,0.3807531380753138
2013-03-24,12.0,12.3,14.4,14.4,0.5564853556485356
2013-03-25,5.7,9.6,12.4,12.4,0.47280334728033485
2013-03-26,7.8,10.1,5.1,10.1,0.3765690376569038
2013-03-27,9.0,10.3,10.2,10.3,0.3849372384937239
2013-03-28,5.0,10.2,14.1,14.1,0.5439330543933054
2013-03-29,11.4,10.3,7.0,11.4,0.4309623430962344
2013-03-30,8.0,14.8,9.2,14.8,0.5732217573221758
2013-03-31,10.3,8.7,5.1,10.3,0.3849372384937239
2013-04-01,5.4,9.5,5.1,9.5,0.35146443514644354
2013-04-02,6.8,10.9,7.3,10.9,0.41004184100418417
2013-04-03,7.2,13.4,6.1,13.4,0.5146443514644352
2013-04-04,7.7,9.0,6.2,9.0,0.33054393305439334
2013-04-05,6.9,10.6,7.4,10.6,0.397489539748954
2013-04-06,11.5,11.2,11.2,11.5,0.4351464435146444
2013-04-07,6.2,11.1,11.6,11.6,0.43933054393305443
2013-04-08,8.8,9.8,6.4,9.8,0.3640167364016737
2013-04-09,5.1,11.2,7.2,11.2,0.4225941422594142
2013-04-10,8.7,11.0,5.6,11.0,0.41422594142259417
2013-04-11,5.1,9.4,6.8,9.4,0.34728033472803355
2013-04-12,5.9,9.4,7.0,9.4,0.34728033472803355
2013-04-13,4.4,9.6,9.1,9.6,0.3556485355648536
2013-04-14,5.1,10.6,5.2,10.6,0.397489539748954
2013-04-15,6.3,9.2,9.7,9.7,0.3598326359832636
2013-04-16,8.8,11.4,12.2,12.2,0.46443514644351463
2013-04-17,8.4,8.5,7.0,8.5,0.3096234309623431
2013-04-18,5.3,11.3,13.6,13.6,0.5230125523012552
2013-04-19,8.8,12.9,9.0,12.9,0.49372384937238506
2013-04-20,6.4,20.2,5.8,20.2,0.7991631799163181
2013-04-21,7.3,18.7,5.9,18.7,0.7364016736401675
2013-04-22,5.6,14.8,7.1,14.8,0.5732217573221758
2013-04-23,8.6,18.0,8.4,18.0,0.7071129707112971
2013-04-24,6.6,18.5,9.3,18.5,0.7280334728033473
2013-04-25,7.5,19.4,9.6,19.4,0.7656903765690377
2013-04-26,8.6,17.1,11.9,17.1,0.6694560669456069
2013-04-27,6.3,12.5,6.4,12.5,0.47698744769874485
2013-04-28,6.8,14.3,6.3,14.3,0.5523012552301256
2013-04-29,6.3,17.1,5.8,17.1,0.6694560669456069
2013-04-30,5.1,15.6,5.9,15.6,0.606694560669456
2013-05-01,5.5,14.7,6.4,14.7,0.5690376569037656
2013-05-02,9.7,9.4,6.0,9.7,0.3598326359832636
2013-05-03,6.4,11.8,5.9,11.8,0.44769874476987453
2013-05-04,5.0,9.8,5.8,9.8,0.3640167364016737
2013-05-05,6.0,8.4,6.9,8.4,0.30543933054393313
2013-05-06,7.7,7.4,10.9,10.9,0.41004184100418417
2013-05-07,6.3,6.2,4.3,6.3,0.2175732217573222
2013-05-08,8.9,8.7,6.8,8.9,0.32635983263598334
2013-05-09,6.3,12.1,11.0,12.1,0.46025104602510464
2013-05-10,8.8,18.9,7.0,18.9,0.7447698744769875
2013-05-11,7.0,16.8,8.2,16.8,0.6569037656903767
2013-05-12,9.3,15.0,8.6,15.0,0.5815899581589958
2013-05-13,9.1,15.3,8.5,15.3,0.594142259414226
2013-05-14,9.5,16.9,9.0,16.9,0.6610878661087867
2013-05-15,10.0,17.7,10.9,17.7,0.6945606694560671
2013-05-16,8.5,15.5,8.1,15.5,0.602510460251046
2013-05-17,7.5,15.6,6.5,15.6,0.606694560669456
2013-05-18,8.2,12.8,7.7,12.8,0.48953974895397495
2013-05-19,6.5,13.0,7.1,13.0,0.49790794979079506
2013-05-20,5.5,14.9,7.6,14.9,0.5774058577405858
2013-05-21,6.0,11.1,6.0,11.1,0.4184100418410042
2013-05-22,10.0,6.4,7.0,10.0,0.37238493723849375
2013-05-23,7.3,7.8,6.9,7.8,0.2803347280334728
2013-05-24,4.8,9.4,5.8,9.4,0.34728033472803355
2013-05-25,9.4,8.1,8.2,9.4,0.34728033472803355
2013-05-26,8.8,11.6,7.8,11.6,0.43933054393305443
2013-05-27,5.4,16.2,6.7,16.2,0.6317991631799165
2013-05-28,7.0,11.4,6.8,11.4,0.4309623430962344
2013-05-29,7.2,6.3,10.9,10.9,0.41004184100418417
2013-05-30,6.5,9.0,5.2,9.0,0.33054393305439334
2013-05-31,6.9,7.6,6.8,7.6,0.2719665271966527
2013-06-01,7.1,14.9,7.8,14.9,0.5774058577405858
2013-06-02,6.6,14.5,8.0,14.5,0.5606694560669456
2013-06-03,5.6,8.1,5.2,8.1,0.29288702928870297
2013-06-04,6.0,8.5,7.4,8.5,0.3096234309623431
2013-06-05,9.1,13.0,8.6,13.0,0.49790794979079506
2013-06-06,8.9,12.0,8.5,12.0,0.45606694560669464
2013-06-07,8.8,8.1,8.5,8.8,0.3221757322175733
2013-06-08,9.1,14.8,9.3,14.8,0.5732217573221758
2013-06-09,10.2,17.8,8.7,17.8,0.6987447698744771
2013-06-10,9.0,15.5,10.0,15.5,0.602510460251046
2013-06-11,10.8,17.3,8.5,17.3,0.6778242677824269
2013-06-12,6.2,11.2,8.4,11.2,0.4225941422594142
2013-06-13,7.8,10.3,7.5,10.3,0.3849372384937239
2013-06-14,6.3,10.0,6.4,10.0,0.37238493723849375
2013-06-15,5.6,8.6,6.1,8.6,0.3138075313807532
2013-06-16,7.8,13.4,8.1,13.4,0.5146443514644352
2013-06-17,6.2,9.3,6.2,9.3,0.3430962343096235
2013-06-18,6.6,6.7,7.3,7.3,0.2594142259414226
2013-06-19,5.9,9.6,8.9,9.6,0.3556485355648536
2013-06-20,8.3,9.6,7.6,9.6,0.3556485355648536
2013-06-21,7.7,12.6,8.2,12.6,0.48117154811715485
2013-06-22,6.6,7.6,5.8,7.6,0.2719665271966527
2013-06-23,6.6,7.9,6.9,7.9,0.28451882845188287
2013-06-24,11.2,9.4,9.6,11.2,0.4225941422594142
2013-06-25,8.5,10.9,7.4,10.9,0.41004184100418417
2013-06-26,10.0,14.1,7.7,14.1,0.5439330543933054
2013-06-27,6.1,11.2,8.0,11.2,0.4225941422594142
2013-06-28,7.2,10.9,6.5,10.9,0.41004184100418417
2013-06-29,6.8,6.9,6.2,6.9,0.24267782426778245
2013-06-30,7.5,7.2,7.5,7.5,0.2677824267782427
2013-07-01,7.2,9.6,6.7,9.6,0.3556485355648536
2013-07-02,6.0,10.9,7.6,10.9,0.41004184100418417
2013-07-03,8.1,15.0,8.4,15.0,0.5815899581589958
2013-07-04,13.1,12.3,10.4,13.1,0.502092050209205
2013-07-05,9.5,16.4,12.2,16.4,0.6401673640167365
2013-07-06,7.6,16.6,9.7,16.6,0.6485355648535567
2013-07-07,7.6,12.2,8.7,12.2,0.46443514644351463
2013-07-08,7.3,10.2,7.9,10.2,0.3807531380753138
2013-07-09,9.2,14.3,8.6,14.3,0.5523012552301256
2013-07-10,9.5,16.4,9.1,16.4,0.6401673640167365
2013-07-11,8.5,16.6,9.8,16.6,0.6485355648535567
2013-07-12,9.1,12.2,9.5,12.2,0.46443514644351463
2013-07-13,6.9,15.4,8.0,15.4,0.598326359832636
2013-07-14,9.9,11.7,9.2,11.7,0.4435146443514645
2013-07-15,9.0,8.1,7.3,9.0,0.33054393305439334
2013-07-16,8.6,6.7,7.1,8.6,0.3138075313807532
2013-07-17,8.7,9.0,8.4,9.0,0.33054393305439334
2013-07-18,8.4,13.1,7.1,13.1,0.502092050209205
2013-07-19,10.6,14.9,7.8,14.9,0.5774058577405858
2013-07-20,9.9,12.1,8.9,12.1,0.46025104602510464
2013-07-21,8.1,10.8,5.9,10.8,0.4058577405857741
2013-07-22,6.4,7.5,8.7,8.7,0.3179916317991632
2013-07-23,7.8,11.9,7.9,11.9,0.4518828451882846
2013-07-24,8.9,9.3,8.7,9.3,0.3430962343096235
2013-07-25,9.5,14.6,7.2,14.6,0.5648535564853556
2013-07-26,5.4,14.6,6.6,14.6,0.5648535564853556
2013-07-27,9.8,17.7,8.7,17.7,0.6945606694560671
2013-07-28,7.6,14.9,8.1,14.9,0.5774058577405858
2013-07-29,7.5,9.7,8.7,9.7,0.3598326359832636
2013-07-30,11.2,12.7,12.1,12.7,0.48535564853556484
2013-07-31,10.9,15.5,14.1,15.5,0.602510460251046
2013-08-01,7.7,17.2,8.7,17.2,0.6736401673640169
2013-08-02,8.0,12.2,8.1,12.2,0.46443514644351463
2013-08-03,10.0,11.7,7.8,11.7,0.4435146443514645
2013-08-04,7.6,13.2,6.9,13.2,0.506276150627615
2013-08-05,8.1,9.8,7.4,9.8,0.3640167364016737
2013-08-06,6.5,15.8,7.8,15.8,0.6150627615062763
2013-08-07,7.1,19.1,7.8,19.1,0.7531380753138077
2013-08-08,9.0,12.9,8.1,12.9,0.49372384937238506
2013-08-09,8.9,15.5,8.6,15.5,0.602510460251046
2013-08-10,8.3,12.1,7.9,12.1,0.46025104602510464
2013-08-11,6.9,10.1,7.3,10.1,0.3765690376569038
2013-08-12,8.9,11.9,8.3,11.9,0.4518828451882846
2013-08-13,9.9,14.0,7.8,14.0,0.5397489539748954
2013-08-14,9.2,8.0,7.9,9.2,0.3389121338912134
2013-08-15,9.4,8.1,8.3,9.4,0.34728033472803355
2013-08-16,8.5,12.8,8.8,12.8,0.48953974895397495
2013-08-17,11.0,13.4,17.8,17.8,0.6987447698744771
2013-08-18,10.9,14.5,8.5,14.5,0.5606694560669456
2013-08-19,9.0,13.5,8.6,13.5,0.5188284518828452
2013-08-20,12.0,16.8,7.5,16.8,0.6569037656903767
2013-08-21,7.2,12.1,9.8,12.1,0.46025104602510464
2013-08-22,8.7,14.0,8.8,14.0,0.5397489539748954
2013-08-23,9.8,15.9,9.4,15.9,0.6192468619246863
2013-08-24,8.7,15.2,8.2,15.2,0.5899581589958158
2013-08-25,6.1,15.9,7.6,15.9,0.6192468619246863
2013-08-26,7.2,7.7,7.2,7.7,0.2761506276150628
2013-08-27,8.6,9.5,7.3,9.5,0.35146443514644354
2013-08-28,9.3,8.8,6.9,9.3,0.3430962343096235
2013-08-29,11.6,11.0,9.0,11.6,0.43933054393305443
2013-08-30,9.8,15.8,10.9,15.8,0.6150627615062763
2013-08-31,7.8,13.4,9.4,13.4,0.5146443514644352
2013-09-01,9.4,11.1,9.6,11.1,0.4184100418410042
2013-09-02,8.7,11.3,8.1,11.3,0.4267782426778243
2013-09-03,10.9,9.1,8.5,10.9,0.41004184100418417
2013-09-04,8.4,9.0,6.6,9.0,0.33054393305439334
2013-09-05,6.9,12.6,11.9,12.6,0.48117154811715485
2013-09-06,9.1,15.5,11.9,15.5,0.602510460251046
2013-09-07,10.0,18.4,9.8,18.4,0.7238493723849373
2013-09-08,11.2,17.4,12.0,17.4,0.6820083682008369
2013-09-09,9.9,17.8,10.1,17.8,0.6987447698744771
2013-09-10,8.3,15.1,14.0,15.1,0.5857740585774058
2013-09-11,11.4,14.3,13.9,14.3,0.5523012552301256
2013-09-12,16.7,17.8,11.1,17.8,0.6987447698744771
2013-09-13,9.1,19.4,9.4,19.4,0.7656903765690377
2013-09-14,7.8,14.8,8.3,14.8,0.5732217573221758
2013-09-15,8.1,11.9,8.0,11.9,0.4518828451882846
2013-09-16,9.9,12.1,8.5,12.1,0.46025104602510464
2013-09-17,12.1,10.8,8.2,12.1,0.46025104602510464
2013-09-18,16.3,12.5,9.0,16.3,0.6359832635983265
2013-09-19,14.1,11.8,9.2,14.1,0.5439330543933054
2013-09-20,9.0,10.8,10.8,10.8,0.4058577405857741
2013-09-21,8.8,10.5,9.0,10.5,0.39330543933054396
2013-09-22,11.7,10.8,9.6,11.7,0.4435146443514645
2013-09-23,13.8,10.6,12.5,13.8,0.5313807531380754
2013-09-24,12.9,10.7,7.2,12.9,0.49372384937238506
2013-09-25,7.5,11.5,9.5,11.5,0.4351464435146444
2013-09-26,6.5,12.4,8.0,12.4,0.47280334728033485
2013-09-27,14.8,8.0,8.3,14.8,0.5732217573221758
2013-09-28,12.9,8.4,7.2,12.9,0.49372384937238506
2013-09-29,6.0,11.0,8.7,11.0,0.41422594142259417
2013-09-30,9.2,13.3,8.9,13.3,0.5104602510460252
2013-10-01,15.6,8.6,9.0,15.6,0.606694560669456
2013-10-02,9.3,10.0,8.2,10.0,0.37238493723849375
2013-10-03,14.2,11.9,8.4,14.2,0.5481171548117154
2013-10-04,10.6,11.9,9.3,11.9,0.4518828451882846
2013-10-05,10.6,12.0,9.4,12.0,0.45606694560669464
2013-10-06,14.1,12.8,11.5,14.1,0.5439330543933054
2013-10-07,12.0,10.6,9.9,12.0,0.45606694560669464
2013-10-08,6.6,13.8,8.6,13.8,0.5313807531380754
2013-10-09,9.4,20.2,10.7,20.2,0.7991631799163181
2013-10-10,8.6,19.8,10.5,19.8,0.7824267782426779
2013-10-11,10.0,19.6,10.0,19.6,0.7740585774058579
2013-10-12,8.7,15.7,12.2,15.7,0.6108786610878663
2013-10-13,9.5,0.0,21.7,21.7,0.8619246861924688
2013-10-14,10.8,0.0,10.9,10.9,0.41004184100418417
2013-10-15,10.7,0.0,9.8,10.7,0.401673640167364
2013-10-16,11.4,0.0,8.9,11.4,0.4309623430962344
2013-10-17,15.2,0.0,9.4,15.2,0.5899581589958158
2013-10-18,9.4,0.0,11.2,11.2,0.4225941422594142
2013-10-19,16.0,0.0,12.0,16.0,0.6234309623430963
2013-10-20,5.9,0.0,9.2,9.2,0.3389121338912134
2013-10-21,9.4,0.0,8.4,9.4,0.34728033472803355
2013-10-22,12.0,0.0,12.0,12.0,0.45606694560669464
2013-10-23,9.6,0.0,8.4,9.6,0.3556485355648536
2013-10-24,7.4,0.0,8.7,8.7,0.3179916317991632
2013-10-25,9.6,0.0,7.0,9.6,0.3556485355648536
2013-10-26,7.5,0.0,7.1,7.5,0.2677824267782427
2013-10-27,6.9,0.0,6.5,6.9,0.24267782426778245
2013-10-28,7.2,0.0,8.4,8.4,0.30543933054393313
2013-10-29,15.0,0.0,8.9,15.0,0.5815899581589958
2013-10-30,11.3,0.0,9.1,11.3,0.4267782426778243
2013-10-31,10.4,0.0,9.0,10.4,0.38912133891213396
2013-11-01,8.6,0.0,8.8,8.8,0.3221757322175733
2013-11-02,7.4,0.0,8.4,8.4,0.30543933054393313
2013-11-03,11.4,0.0,10.1,11.4,0.4309623430962344
2013-11-04,9.2,0.0,11.5,11.5,0.4351464435146444
2013-11-05,10.9,0.0,9.8,10.9,0.41004184100418417
2013-11-06,13.0,0.0,13.0,13.0,0.49790794979079506
2013-11-07,8.2,0.0,7.9,8.2,0.29707112970711297
2013-11-08,7.3,0.0,7.8,7.8,0.2803347280334728
2013-11-09,6.3,0.0,6.5,6.5,0.2259414225941423
2013-11-10,10.1,0.0,6.9,10.1,0.3765690376569038
2013-11-11,12.5,0.0,10.1,12.5,0.47698744769874485
2013-11-12,7.3,0.0,9.3,9.3,0.3430962343096235
2013-11-13,6.7,0.0,9.0,9.0,0.33054393305439334
2013-11-14,9.6,0.0,11.7,11.7,0.4435146443514645
2013-11-15,9.3,0.0,7.1,9.3,0.3430962343096235
2013-11-16,9.5,0.0,7.4,9.5,0.35146443514644354
2013-11-17,8.9,0.0,9.4,9.4,0.34728033472803355
2013-11-18,8.3,0.0,8.5,8.5,0.3096234309623431
2013-11-19,9.4,0.0,10.7,10.7,0.401673640167364
2013-11-20,12.1,0.0,14.5,14.5,0.5606694560669456
2013-11-21,7.1,0.0,7.9,7.9,0.28451882845188287
2013-11-22,11.5,0.0,11.0,11.5,0.4351464435146444
2013-11-23,13.3,0.0,12.8,13.3,0.5104602510460252
2013-11-24,10.3,0.0,6.7,10.3,0.3849372384937239
2013-11-25,6.3,0.0,6.5,6.5,0.2259414225941423
2013-11-26,7.0,0.0,13.4,13.4,0.5146443514644352
2013-11-27,10.0,0.0,8.8,10.0,0.37238493723849375
2013-11-28,9.7,0.0,6.0,9.7,0.3598326359832636
2013-11-29,11.8,0.0,11.0,11.8,0.44769874476987453
2013-11-30,7.8,0.0,7.7,7.8,0.2803347280334728
2013-12-01,13.6,0.0,7.9,13.6,0.5230125523012552
2013-12-02,7.7,0.0,5.7,7.7,0.2761506276150628
2013-12-03,6.6,0.0,6.9,6.9,0.24267782426778245
2013-12-04,12.0,0.0,8.3,12.0,0.45606694560669464
2013-12-05,8.6,0.0,14.6,14.6,0.5648535564853556
2013-12-06,9.8,0.0,12.2,12.2,0.46443514644351463
2013-12-07,13.0,0.0,9.2,13.0,0.49790794979079506
2013-12-08,7.4,0.0,7.3,7.4,0.26359832635983266
2013-12-09,6.5,0.0,7.1,7.1,0.2510460251046025
2013-12-10,10.8,0.0,7.4,10.8,0.4058577405857741
2013-12-11,8.7,0.0,11.3,11.3,0.4267782426778243
2013-12-12,13.0,0.0,9.2,13.0,0.49790794979079506
2013-12-13,15.9,0.0,12.0,15.9,0.6192468619246863
2013-12-14,7.4,0.0,10.3,10.3,0.3849372384937239
2013-12-15,11.6,0.0,9.6,11.6,0.43933054393305443
2013-12-16,10.2,0.0,4.9,10.2,0.3807531380753138
2013-12-17,8.0,0.0,8.8,8.8,0.3221757322175733
2013-12-18,5.5,0.0,6.1,6.1,0.20920502092050208
2013-12-19,10.9,0.0,13.3,13.3,0.5104602510460252
2013-12-20,9.6,0.0,8.1,9.6,0.3556485355648536
2013-12-21,6.7,0.0,6.2,6.7,0.2343096234309624
2013-12-22,12.4,0.0,11.1,12.4,0.47280334728033485
2013-12-23,8.9,0.0,9.8,9.8,0.3640167364016737
2013-12-24,7.2,0.0,8.9,8.9,0.32635983263598334
2013-12-25,7.0,0.0,7.8,7.8,0.2803347280334728
2013-12-26,15.0,0.0,6.0,15.0,0.5815899581589958
2013-12-27,7.2,0.0,11.8,11.8,0.44769874476987453
2013-12-28,11.8,0.0,11.7,11.8,0.44769874476987453
2013-12-29,8.3,0.0,7.5,8.3,0.3012552301255231
2013-12-30,8.7,0.0,7.9,8.7,0.3179916317991632
2013-12-31,8.5,0.0,6.4,8.5,0.3096234309623431
2014-01-01,6.8,0.0,6.1,6.8,0.2384937238493724
2014-01-02,6.6,0.0,5.5,6.6,0.2301255230125523
2014-01-03,8.5,0.0,13.8,13.8,0.5313807531380754
2014-01-04,7.8,0.0,6.7,7.8,0.2803347280334728
2014-01-05,8.0,0.0,5.6,8.0,0.2887029288702929
2014-01-06,8.0,0.0,6.0,8.0,0.2887029288702929
2014-01-07,6.6,0.0,11.1,11.1,0.4184100418410042
2014-01-08,6.6,0.0,6.9,6.9,0.24267782426778245
2014-01-09,7.0,0.0,6.4,7.0,0.2468619246861925
2014-01-10,10.4,0.0,8.8,10.4,0.38912133891213396
2014-01-11,7.3,0.0,5.4,7.3,0.2594142259414226
2014-01-12,7.8,0.0,9.0,9.0,0.33054393305439334
2014-01-13,7.1,0.0,7.5,7.5,0.2677824267782427
2014-01-14,8.2,0.0,7.1,8.2,0.29707112970711297
2014-01-15,11.5,0.0,5.9,11.5,0.4351464435146444
2014-01-16,10.6,0.0,6.6,10.6,0.397489539748954
2014-01-17,10.4,0.0,7.2,10.4,0.38912133891213396
2014-01-18,7.4,0.0,6.0,7.4,0.26359832635983266
2014-01-19,10.7,0.0,5.8,10.7,0.401673640167364
2014-01-20,3.9,0.0,5.2,5.2,0.17154811715481175
2014-01-21,8.8,0.0,10.1,10.1,0.3765690376569038
2014-01-22,8.1,0.0,6.9,8.1,0.29288702928870297
2014-01-23,8.4,0.0,7.4,8.4,0.30543933054393313
2014-01-24,9.1,0.0,10.8,10.8,0.4058577405857741
2014-01-25,12.1,0.0,7.4,12.1,0.46025104602510464
2014-01-26,16.3,0.0,9.2,16.3,0.6359832635983265
2014-01-27,18.4,0.0,10.6,18.4,0.7238493723849373
2014-01-28,6.8,0.0,8.2,8.2,0.29707112970711297
2014-01-29,7.5,0.0,7.5,7.5,0.2677824267782427
2014-01-30,6.5,0.0,6.9,6.9,0.24267782426778245
2014-01-31,7.9,0.0,7.1,7.9,0.28451882845188287
2014-02-01,7.2,0.0,7.3,7.3,0.2594142259414226
2014-02-02,7.9,0.0,7.9,7.9,0.28451882845188287
2014-02-03,7.9,0.0,7.6,7.9,0.28451882845188287
2014-02-04,7.7,0.0,7.1,7.7,0.2761506276150628
2014-02-05,7.7,0.0,7.9,7.9,0.28451882845188287
2014-02-06,9.9,0.0,8.8,9.9,0.36820083682008375
2014-02-07,8.9,0.0,9.1,9.1,0.3347280334728034
2014-02-08,11.5,0.0,7.6,11.5,0.4351464435146444
2014-02-09,9.9,0.0,7.4,9.9,0.36820083682008375
2014-02-10,7.8,0.0,8.1,8.1,0.29288702928870297
2014-02-11,7.8,0.0,12.4,12.4,0.47280334728033485
2014-02-12,8.0,0.0,5.9,8.0,0.2887029288702929
2014-02-13,13.7,0.0,7.5,13.7,0.5271966527196652
2014-02-14,6.3,0.0,5.7,6.3,0.2175732217573222
2014-02-15,9.8,0.0,7.5,9.8,0.3640167364016737
2014-02-16,7.5,0.0,9.1,9.1,0.3347280334728034
2014-02-17,16.2,0.0,10.2,16.2,0.6317991631799165
2014-02-18,15.0,0.0,9.8,15.0,0.5815899581589958
2014-02-19,5.5,0.0,11.2,11.2,0.4225941422594142
2014-02-20,8.5,0.0,7.8,8.5,0.3096234309623431
2014-02-21,9.6,0.0,8.2,9.6,0.3556485355648536
2014-02-22,6.1,0.0,7.1,7.1,0.2510460251046025
2014-02-23,7.3,0.0,4.8,7.3,0.2594142259414226
2014-02-24,8.5,0.0,6.7,8.5,0.3096234309623431
2014-02-25,16.5,0.0,16.5,16.5,0.6443514644351465
2014-02-26,9.5,0.0,12.7,12.7,0.48535564853556484
2014-02-27,9.0,0.0,8.2,9.0,0.33054393305439334
2014-02-28,13.7,0.0,9.8,13.7,0.5271966527196652
2014-03-01,13.9,0.0,8.3,13.9,0.5355648535564854
2014-03-02,8.7,0.0,5.3,8.7,0.3179916317991632
2014-03-03,8.7,0.0,8.3,8.7,0.3179916317991632
2014-03-04,8.8,0.0,5.8,8.8,0.3221757322175733
2014-03-05,5.2,0.0,6.6,6.6,0.2301255230125523
2014-03-06,7.4,0.0,5.1,7.4,0.26359832635983266
2014-03-07,7.4,0.0,7.1,7.4,0.26359832635983266
2014-03-08,9.3,0.0,8.1,9.3,0.3430962343096235
2014-03-09,6.3,0.0,9.3,9.3,0.3430962343096235
2014-03-10,8.8,0.0,8.9,8.9,0.32635983263598334
2014-03-11,8.1,0.0,6.2,8.1,0.29288702928870297
2014-03-12,6.7,0.0,6.6,6.7,0.2343096234309624
2014-03-13,6.4,0.0,5.6,6.4,0.22175732217573224
2014-03-14,8.2,0.0,6.6,8.2,0.29707112970711297
2014-03-15,7.1,0.0,7.7,7.7,0.2761506276150628
2014-03-16,8.2,0.0,6.6,8.2,0.29707112970711297
2014-03-17,8.3,0.0,11.4,11.4,0.4309623430962344
2014-03-18,8.3,0.0,5.8,8.3,0.3012552301255231
2014-03-19,9.9,0.0,7.5,9.9,0.36820083682008375
2014-03-20,9.0,0.0,6.6,9.0,0.33054393305439334
2014-03-21,7.0,0.0,6.3,7.0,0.2468619246861925
2014-03-22,8.8,0.0,6.7,8.8,0.3221757322175733
2014-03-23,8.8,0.0,8.7,8.8,0.3221757322175733
2014-03-24,14.4,0.0,12.1,14.4,0.5564853556485356
2014-03-25,20.8,0.0,8.6,20.8,0.8242677824267783
2014-03-26,8.8,0.0,5.7,8.8,0.3221757322175733
2014-03-27,7.7,0.0,7.8,7.8,0.2803347280334728
2014-03-28,10.1,0.0,8.3,10.1,0.3765690376569038
2014-03-29,10.1,0.0,11.0,11.0,0.41422594142259417
2014-03-30,7.3,0.0,9.8,9.8,0.3640167364016737
2014-03-31,7.0,0.0,7.3,7.3,0.2594142259414226
2014-04-01,5.7,0.0,7.3,7.3,0.2594142259414226
2014-04-02,6.7,0.0,8.0,8.0,0.2887029288702929
2014-04-03,8.7,0.0,6.1,8.7,0.3179916317991632
2014-04-04,6.7,0.0,6.9,6.9,0.24267782426778245
2014-04-05,8.4,0.0,7.5,8.4,0.30543933054393313
2014-04-06,9.5,0.0,6.9,9.5,0.35146443514644354
2014-04-07,8.0,0.0,5.1,8.0,0.2887029288702929
2014-04-08,14.8,0.0,9.4,14.8,0.5732217573221758
2014-04-09,5.9,0.0,10.3,10.3,0.3849372384937239
2014-04-10,11.2,0.0,8.2,11.2,0.4225941422594142
2014-04-11,7.0,0.0,6.3,7.0,0.2468619246861925
2014-04-12,6.3,0.0,4.9,6.3,0.2175732217573222
2014-04-13,7.8,0.0,6.0,7.8,0.2803347280334728
2014-04-14,7.8,0.0,8.7,8.7,0.3179916317991632
2014-04-15,10.3,0.0,7.2,10.3,0.3849372384937239
2014-04-16,6.6,0.0,7.2,7.2,0.2552301255230126
